name,latitude,longitude
城市商旅- 南東館,25.0514795,121.56994039999996
城市商旅- 南東館,25.0514795,121.56994039999996
城市商旅- 南東館,25.0514795,121.56994039999996
城市商旅- 南東館,25.0514795,121.56994039999996
柯達大飯店台北二店,25.061875761310827,121.52308630949848
柯達大飯店台北二店,25.061875761310827,121.52308630949848
柯達大飯店台北二店,25.061875761310827,121.52308630949848
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
敘美精品旅店,25.04270367118016,121.51329517364502
大師商旅,25.048817553200973,121.51857398444918
大師商旅,25.048817553200973,121.51857398444918
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
德立莊酒店,25.04233690178857,121.50916844669656
城市商旅站前館,25.050924,121.512126
城市商旅站前館,25.050924,121.512126
城市商旅站前館,25.050924,121.512126
城市商旅站前館,25.050924,121.512126
城市商旅站前館,25.050924,121.512126
城市商旅站前館,25.050924,121.512126
ILLUME 茹曦酒店,25.05262521039063,121.54854476451874
ILLUME 茹曦酒店,25.05262521039063,121.54854476451874
ILLUME 茹曦酒店,25.05262521039063,121.54854476451874
ILLUME 茹曦酒店,25.05262521039063,121.54854476451874
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
北投日勝生加賀屋國際溫泉飯店,25.136032,121.506802
朵兒韓國汗蒸商務旅館,25.047127,121.530343
北投享溫泉,25.136608,121.508446
北投享溫泉,25.136608,121.508446
曲水會館,25.1364794,121.5119978
曲水會館,25.1364794,121.5119978
曲水會館,25.1364794,121.5119978
曲水會館,25.1364794,121.5119978
曲水會館,25.1364794,121.5119978
曲水會館,25.1364794,121.5119978
